n       L2_error          Time taken
10 0.0024660160827042333 5.65004e-03
20 0.00015104292099499722 6.27398e-03
25 6.074043807020706e-05 6.88815e-03
30 2.8869117930712444e-05 9.39178e-03
40 8.9477519681498295e-06 1.54872e-02
50 3.6153485649429272e-06 2.96330e-02
75 7.0028875424886978e-07 1.09607e-01
100 2.1928801936232233e-07 3.61693e-01
150 4.2852542755045725e-08 1.67800e+00
200 1.3483881122361847e-08 5.84129e+00
