n       L2_error          Time taken
10 0.0024660160827041735 3.74528e-01
20 nan 5.45149e-01
25 nan 7.06378e-01
30 nan 9.48165e-01
40 nan 1.70113e+00
50 nan 2.33045e+00
75 nan 4.94921e+00
100 nan 9.19474e+00
150 nan 2.20833e+01
200 nan 4.09248e+01
