n       L2_error          Time taken
10 0.048363774712789243 5.99098e-03
20 0.010938486376884283 7.11203e-03
25 0.0068774438985826931 8.57611e-01
30 0.0047215711303989346 1.09200e+00
40 0.0026191540735640622 1.78606e+00
50 0.001662654944969689 2.37185e+00
75 0.00073114324946128579 5.01760e+00
100 0.00040912762076311568 9.48122e+00
150 0.00018089963995152552 2.28617e+01
200 0.0001014965206612353 9.45539e+00
