n       L2_error          Time taken
10 0.0024660160827041735 3.83855e-01
20 nan 5.37229e-01
25 nan 7.07668e-01
30 nan 9.67415e-01
40 nan 1.70126e+00
50 nan 2.31711e+00
75 nan 4.90172e+00
100 nan 9.23087e+00
150 nan 2.28155e+01
200 nan 4.16124e+01
