n       L2_error          Time taken
10 0.0024660160827042364 1.58154e-01
20 0.00015104292099675973 1.57657e-01
25 6.0740438074440389e-05 1.59936e-01
30 2.886911793741569e-05 1.64127e-01
40 8.9477519805830466e-06 1.69603e-01
50 3.6153485815510897e-06 1.80650e-01
75 7.0028879833860609e-07 1.96157e-01
100 2.1928809993978521e-07 2.36475e-01
150 4.2852757016281064e-08 3.59941e-01
200 1.3484270929546899e-08 6.05643e-01
