n       L2_error          Time taken
10 0.048363774712789243 6.42395e-03
20 0.010938486376884399 6.61898e-03
25 0.0068774438985827737 7.61390e-03
30 0.0047215711303989095 8.48389e-03
40 0.0026191540735628358 1.44830e-02
50 0.0016626549449696925 2.48699e-02
75 0.00073114324946123223 9.35221e-02
100 0.00040912762076246797 2.81450e-01
150 0.00018089963995087421 1.40710e+00
200 0.00010149652066707977 4.47790e+00
